extension,x,y,mag_v,mag_i,type,snr_v,snr_i,flag_v,flag_i,crowd_v,crowd_i,sharp_v,sharp_i,err_v,err_i
0,2057.3,3969.85,27.405,26.134,1,6.9,7.6,0,0,0.009,0.009,-0.038,0.0279999999999999,0.158,0.143
0,1242.16,563.82,27.566,26.147,1,6.5,7.9,0,0,0.094,0.177,-0.188,-0.0559999999999999,0.1669999999999999,0.138
0,2636.79,3628.73,27.059,26.419,1,7.9,6.0,0,0,0.085,0.16,-0.017,-0.062,0.1369999999999999,0.18
0,2501.94,3340.32,28.252,26.08,1,3.7,7.4,0,0,0.098,0.087,0.049,-0.106,0.293,0.146
0,3272.95,2967.81,27.7,26.188,1,5.3,7.2,0,0,0.127,0.196,0.114,-0.13,0.203,0.152
0,1741.85,785.52,27.289,26.354,1,7.1,6.5,0,0,0.074,0.106,0.04,-0.021,0.153,0.166
0,1380.03,1488.61,28.418000000000003,26.018,1,3.2,7.5,0,0,0.18,0.108,-0.044,0.188,0.3429999999999999,0.145
0,2423.3,1242.48,27.399,26.287,1,6.6,6.5,0,0,0.153,0.32,0.01,-0.025,0.165,0.166
0,1513.18,1351.18,27.152,26.267,1,7.1,6.3,0,0,0.154,0.24,-0.0,0.064,0.153,0.174
0,1789.0,1243.47,27.778,26.008000000000003,1,5.1,8.0,0,0,0.067,0.059,0.158,-0.109,0.215,0.135
0,1554.31,3386.89,28.219,26.048,1,3.0,8.2,0,0,0.027,0.019,-0.198,-0.033,0.367,0.133
0,1327.57,520.61,27.322,26.249,1,7.2,7.2,0,0,0.0409999999999999,0.177,0.016,-0.039,0.152,0.151
0,3201.44,2290.93,27.328000000000003,26.266,1,6.1,6.1,0,0,0.0559999999999999,0.074,-0.035,-0.071,0.177,0.178
0,3485.53,2334.21,27.431,26.165,1,6.4,7.3,0,0,0.051,0.1,0.111,0.1119999999999999,0.17,0.149
0,3890.79,3805.34,27.168000000000003,26.531,1,7.1,5.7,0,0,0.017,0.065,0.0559999999999999,-0.04,0.152,0.192
0,1646.57,856.11,27.638,26.09,1,6.0,7.9,0,0,0.035,0.046,0.043,0.146,0.181,0.1369999999999999
0,2722.77,3447.32,27.183000000000003,26.609,1,6.7,4.9,0,0,0.216,0.347,0.062,0.01,0.161,0.223
0,2289.23,2072.28,27.838,26.001,1,3.9,6.6,0,0,0.437,0.317,0.022,-0.177,0.278,0.1639999999999999
0,2086.98,1034.0,27.381,26.123,1,6.8,7.5,0,0,0.034,0.078,-0.049,0.023,0.159,0.145
0,1017.01,2875.11,27.392,26.248,1,6.5,6.6,0,0,0.02,0.051,-0.132,0.358,0.166,0.1639999999999999
0,2227.43,723.23,27.673,26.063,1,6.0,8.2,0,0,0.013,0.012,-0.052,0.05,0.18,0.132
0,791.14,2397.78,27.733,26.043000000000003,1,3.9,5.5,0,0,0.105,0.172,0.074,0.019,0.28,0.198
0,433.32,2453.88,27.636,26.064,1,5.9,7.4,0,0,0.002,0.001,-0.063,-0.0289999999999999,0.184,0.147
0,2143.56,1890.43,27.233,26.259,1,5.7,5.2,0,0,0.318,0.3339999999999999,-0.024,0.175,0.191,0.209
0,923.94,2212.12,27.635,26.09,1,5.5,7.0,0,0,0.266,0.237,0.172,0.078,0.1989999999999999,0.155
0,2885.88,2711.7,26.97,26.556,1,6.7,4.6,0,0,0.128,0.247,-0.0559999999999999,-0.171,0.161,0.235
0,1105.91,3385.8,27.968000000000004,26.028,1,4.9,8.0,0,0,0.125,0.088,-0.235,0.08,0.221,0.136
0,716.5,4030.81,27.898000000000003,25.98,1,5.3,8.8,0,0,0.003,0.004,-0.057,-0.006,0.205,0.124
0,3260.69,2949.43,28.141,25.988000000000003,1,4.1,8.4,0,0,0.027,0.018,-0.165,-0.027,0.262,0.129
0,2827.91,2524.56,27.696,26.087,1,5.0,6.8,0,0,0.319,0.3389999999999999,-0.107,0.11,0.218,0.159
0,3041.3,2938.92,27.149,26.387,1,7.1,5.8,0,0,0.142,0.133,0.057,-0.021,0.154,0.188
0,2258.52,3188.39,28.366,25.984,1,3.1,7.4,0,0,0.52,0.175,-0.104,-0.08,0.354,0.147
0,907.6,1735.35,27.372,26.356,1,6.3,5.8,0,0,0.208,0.447,-0.16,-0.096,0.172,0.186
0,1781.6,1413.97,28.019,26.006,1,4.2,7.6,0,0,0.152,0.109,-0.253,0.013,0.259,0.142
0,1849.83,3554.77,28.144,26.002,1,4.2,8.4,0,0,0.0279999999999999,0.039,0.085,0.07,0.257,0.13
0,2087.11,3281.42,27.319000000000003,26.187,1,6.5,6.6,0,0,0.133,0.303,-0.276,0.042,0.1669999999999999,0.166
0,2324.78,607.16,27.086,26.311,1,8.2,6.9,0,0,0.126,0.14,-0.1169999999999999,-0.123,0.132,0.156
0,2397.22,2004.3,27.303,26.191,1,5.6,6.0,0,0,0.079,0.091,-0.078,-0.016,0.195,0.182
0,2680.29,3673.32,27.708,26.13,1,5.4,7.4,0,0,0.423,0.296,0.072,0.0279999999999999,0.2019999999999999,0.147
0,2861.94,4071.29,28.031,26.013,1,4.6,8.4,0,0,0.203,0.23,-0.079,0.133,0.235,0.129
0,2237.05,1593.97,27.553,26.063,1,5.7,7.3,0,0,0.104,0.076,-0.113,0.06,0.192,0.148
0,3259.62,1867.25,27.37,26.141,1,7.1,7.7,0,0,0.052,0.076,-0.1689999999999999,-0.07,0.153,0.141
0,2504.38,3342.87,27.709,26.075,1,5.1,7.5,0,0,0.076,0.106,0.051,-0.252,0.213,0.144
0,1650.39,802.42,27.559,26.129,1,6.3,7.8,0,0,0.005,0.011,0.0139999999999999,0.018,0.173,0.139
0,1801.29,1711.05,28.075,26.054,1,3.5,6.2,0,0,0.053,0.057,-0.131,-0.114,0.309,0.176
0,1609.7,817.11,27.722,26.316,1,5.0,4.7,0,0,0.206,0.174,0.171,0.0289999999999999,0.217,0.231
0,2526.94,416.54,28.118,25.998,1,4.5,8.8,0,0,0.019,0.0069999999999999,0.141,0.12,0.24,0.123
0,2806.65,1570.3,27.83,26.062,1,5.1,7.9,0,0,0.068,0.067,-0.154,-0.105,0.212,0.1369999999999999
0,1915.2,967.71,28.178,25.958,1,4.2,8.6,0,0,0.039,0.0279999999999999,-0.0279999999999999,0.143,0.259,0.126
0,1900.94,865.77,27.591,26.111,1,6.1,7.8,0,0,0.006,0.008,-0.214,0.084,0.179,0.14
0,2191.64,1297.04,27.984,26.072,1,4.4,7.6,0,0,0.057,0.037,-0.099,0.209,0.245,0.142
0,3407.18,2031.01,27.572,26.11,1,5.9,7.6,0,0,0.266,0.123,-0.133,-0.0579999999999999,0.185,0.142
0,2843.7,2601.19,27.488000000000003,26.366,1,5.3,5.2,0,0,0.306,0.3,-0.145,-0.089,0.206,0.208
0,3026.6,1479.79,27.404,26.152,1,6.8,7.6,0,0,0.094,0.07,0.06,0.213,0.16,0.144
0,1521.34,1406.7,26.877,26.709,1,7.3,4.2,0,0,0.193,0.59,-0.065,0.102,0.149,0.257
0,1706.53,2547.59,26.922,26.377,1,6.3,4.4,0,0,0.307,0.462,-0.2269999999999999,0.134,0.173,0.247
0,2212.77,3310.22,26.999,26.642,1,7.1,4.5,0,0,0.122,0.216,0.018,-0.18,0.152,0.24
0,681.32,2337.51,27.47,26.136,1,6.3,7.1,0,0,0.228,0.255,-0.022,-0.046,0.172,0.152
0,2168.38,1674.34,27.959,26.168000000000003,1,4.0,6.6,0,0,0.077,0.113,0.046,-0.261,0.268,0.1639999999999999
0,2829.39,2870.24,26.943,26.561,1,6.8,4.5,0,0,0.178,0.402,0.174,-0.16,0.16,0.242
0,1016.87,1700.21,28.092,26.097,1,4.2,7.3,0,0,0.13,0.1159999999999999,-0.107,0.001,0.261,0.148
0,2915.72,2804.35,27.897,26.21,1,4.2,6.3,0,0,0.296,0.149,-0.054,-0.039,0.26,0.173
0,3496.43,2176.13,27.399,25.997,1,4.5,5.6,0,0,0.43,0.196,-0.247,0.136,0.24,0.1939999999999999
0,1496.09,3043.7,27.884,26.131,1,4.7,7.2,0,0,0.12,0.061,-0.033,-0.188,0.233,0.15
0,2239.08,3030.4,27.795,26.148000000000003,1,4.0,5.9,0,0,0.355,0.347,-0.1119999999999999,-0.1159999999999999,0.27,0.185
0,2587.8,874.71,26.963,26.806,1,7.8,4.5,0,0,0.092,0.125,-0.033,0.045,0.139,0.242
0,3064.9,3239.95,27.545,26.178,1,5.9,6.9,0,0,0.035,0.039,-0.181,0.206,0.183,0.157
0,1196.42,1262.25,27.375,26.176,1,6.5,7.1,0,0,0.35,0.196,-0.0139999999999999,-0.075,0.1669999999999999,0.152
0,1322.82,1984.41,27.325,26.126,1,5.5,6.2,0,0,0.36,0.354,-0.049,0.171,0.1989999999999999,0.176
0,3206.3,2869.78,27.11,26.474,1,7.1,5.2,0,0,0.158,0.2189999999999999,-0.218,0.166,0.152,0.209
0,1549.47,852.45,27.067,26.37,1,7.8,6.4,0,0,0.12,0.225,0.104,-0.192,0.138,0.17
0,1007.15,988.2,27.561,26.261,1,6.1,7.0,0,0,0.176,0.245,0.088,-0.206,0.177,0.156
0,2532.0,1281.17,26.894,26.717,1,7.9,4.6,0,0,0.069,0.361,0.022,-0.215,0.138,0.236
0,845.32,1086.99,27.325,26.245,1,6.9,6.9,0,0,0.144,0.344,0.106,0.13,0.158,0.157
0,3295.72,1592.88,27.127,26.315,1,7.8,6.7,0,0,0.103,0.154,0.198,-0.022,0.139,0.161
0,2365.35,3536.91,27.007,26.433000000000003,1,7.8,5.9,0,0,0.027,0.051,-0.02,-0.12,0.139,0.185
0,1023.63,1888.58,27.503,26.51,1,5.4,5.1,0,0,0.1009999999999999,0.125,0.121,-0.018,0.201,0.211
0,2381.15,1717.53,27.364,26.148000000000003,1,6.4,6.6,0,0,0.322,0.411,-0.038,0.125,0.17,0.163
0,2124.17,1963.4,27.581,26.063,1,4.5,6.2,0,0,0.261,0.1689999999999999,0.312,-0.1159999999999999,0.243,0.175
0,2658.76,1662.9,27.033,26.539,1,7.4,5.3,0,0,0.103,0.1,0.122,-0.025,0.147,0.205
0,723.66,2215.8,27.902,25.986,1,5.0,8.1,0,0,0.205,0.0819999999999999,-0.144,0.078,0.2189999999999999,0.133
0,3268.75,2440.3,27.467,26.155,1,5.6,6.5,0,0,0.239,0.208,-0.103,-0.008,0.193,0.1669999999999999
0,2092.19,3138.2,27.138,26.311,1,6.4,5.5,0,0,0.308,0.217,-0.02,0.027,0.1689999999999999,0.198
0,1923.57,723.47,27.419,26.12,1,6.9,7.9,0,0,0.039,0.078,0.066,-0.098,0.158,0.1369999999999999
0,3742.8,2075.07,27.193,26.324,1,7.4,6.6,0,0,0.046,0.259,-0.181,0.036,0.147,0.1639999999999999
0,1870.92,3284.46,27.401,26.162,1,6.2,6.9,0,0,0.218,0.177,-0.204,0.072,0.176,0.158
0,2289.46,3132.69,27.407,26.198,1,5.5,5.9,0,0,0.262,0.315,0.072,-0.092,0.1969999999999999,0.185
0,1091.29,1619.76,26.889,26.63,1,7.6,4.5,0,0,0.017,0.121,-0.077,0.1159999999999999,0.143,0.24
0,2280.15,854.18,27.234,26.269,1,7.6,7.0,0,0,0.044,0.063,-0.1009999999999999,-0.1,0.144,0.154
0,3728.52,1503.2,27.267,26.309,1,7.1,6.8,0,0,0.2289999999999999,0.3289999999999999,0.054,-0.243,0.154,0.159
0,2944.19,1468.57,27.755,26.021,1,5.6,8.3,0,0,0.064,0.099,-0.38,0.306,0.195,0.131
0,782.9,423.46,27.801,26.103,1,5.7,8.2,0,0,0.039,0.033,-0.011,0.171,0.1889999999999999,0.133
0,3967.06,3940.59,27.483,26.299,1,6.4,6.8,0,0,0.001,0.002,-0.153,0.069,0.17,0.161
0,1345.38,2698.14,28.408,26.034,1,3.2,7.3,0,0,0.21,0.1969999999999999,-0.18,0.0069999999999999,0.342,0.149
0,1597.76,1251.44,26.994,26.495,1,7.4,5.2,0,0,0.22,0.424,-0.002,-0.237,0.147,0.207
0,3703.22,2699.05,27.008000000000003,26.608,1,7.5,4.9,0,0,0.068,0.077,0.074,0.173,0.145,0.22
0,1136.91,2164.99,27.519,26.145,1,4.0,4.7,0,0,0.28,0.332,0.036,-0.124,0.273,0.233
0,1609.46,4107.77,27.9,25.989,1,5.3,8.7,0,0,0.008,0.012,-0.037,0.162,0.205,0.125
0,2543.2,2005.51,27.734,26.083,1,5.0,7.0,0,0,0.113,0.102,-0.089,0.021,0.2189999999999999,0.155
0,884.51,1115.35,28.155,26.01,1,4.2,8.5,0,0,0.075,0.0409999999999999,-0.281,0.1669999999999999,0.26,0.128
0,1458.1,2727.04,28.157,26.191,1,3.6,6.2,0,0,0.176,0.265,-0.004,-0.04,0.305,0.174
0,681.45,3586.04,27.446,26.216,1,6.6,7.1,0,0,0.034,0.047,-0.021,0.148,0.165,0.153
0,3139.6,3430.72,27.157,26.341,1,7.1,5.7,0,0,0.211,0.16,0.037,0.201,0.152,0.191
0,1853.37,3150.38,27.91,26.045,1,4.4,7.2,0,0,0.206,0.114,0.0969999999999999,-0.045,0.244,0.15
0,715.68,1159.76,27.523000000000003,26.086,1,6.4,8.1,0,0,0.009,0.027,-0.121,-0.083,0.171,0.134
0,2653.79,613.87,27.175,26.305,1,7.0,7.0,0,0,0.149,0.159,-0.048,-0.009,0.154,0.156
0,1801.11,3083.76,27.263,26.28,1,6.4,5.9,0,0,0.2689999999999999,0.34,-0.142,0.152,0.1689999999999999,0.184
0,2412.5,1554.03,27.632,26.049,1,5.6,7.8,0,0,0.096,0.062,0.046,0.118,0.1939999999999999,0.14
0,1611.42,1535.79,27.359,26.3,1,5.8,5.8,0,0,0.282,0.222,0.053,0.037,0.187,0.187
0,1900.23,1277.92,27.565,26.044,1,5.7,7.6,0,0,0.046,0.049,-0.088,0.075,0.1889999999999999,0.143
0,2795.85,1268.78,26.783,26.864,1,8.8,4.3,0,0,0.035,0.047,-0.147,-0.065,0.124,0.255
0,963.46,120.08,27.784,26.02,1,5.7,8.9,0,0,0.047,0.008,0.118,-0.045,0.1889999999999999,0.122
0,1087.85,2590.23,27.391,26.27,1,6.4,6.4,0,0,0.046,0.023,-0.0579999999999999,-0.093,0.171,0.1689999999999999
0,1017.01,1880.2,27.657,26.045,1,5.2,7.4,0,0,0.074,0.089,-0.18,-0.023,0.207,0.146
0,948.42,1773.07,26.951,26.482,1,7.7,5.2,0,0,0.17,0.488,-0.089,0.124,0.141,0.208
0,1167.66,1803.53,27.108,26.261,1,7.0,6.0,0,0,0.17,0.282,-0.072,-0.075,0.155,0.181
0,2326.55,1082.03,27.304,26.4,1,6.7,6.0,0,0,0.03,0.182,-0.126,-0.042,0.161,0.18
0,905.43,2332.66,27.037,26.563,1,7.2,5.0,0,0,0.069,0.12,0.04,-0.1889999999999999,0.151,0.2189999999999999
0,1414.97,1032.53,27.423,26.262,1,6.3,6.7,0,0,0.086,0.22,-0.108,-0.047,0.171,0.162
0,1773.09,1909.67,27.992,26.069000000000003,1,3.1,5.8,0,0,0.307,0.376,0.154,0.099,0.351,0.188
0,3020.92,1011.92,27.548,26.134,1,6.2,7.6,0,0,0.094,0.099,0.124,-0.098,0.176,0.143
0,1345.32,2563.88,26.934,26.48,1,7.4,4.9,0,0,0.059,0.08,0.04,-0.147,0.147,0.222
0,1264.29,3496.07,27.559,26.113000000000003,1,6.3,7.8,0,0,0.005,0.006,-0.249,0.071,0.173,0.14
0,2245.21,1063.47,27.383000000000003,26.181,1,6.5,7.4,0,0,0.013,0.022,0.017,-0.178,0.1669999999999999,0.146
0,949.14,2289.57,27.268,26.251,1,6.6,6.2,0,0,0.155,0.154,0.159,-0.031,0.163,0.175
0,2577.9,2408.29,27.791,26.168000000000003,1,4.0,5.8,0,0,0.3879999999999999,0.261,-0.048,0.181,0.27,0.187
0,2503.85,2938.58,27.461,26.182,1,4.9,5.6,0,0,0.205,0.263,0.069,-0.146,0.221,0.192
0,672.87,1913.79,27.066,26.624,1,7.2,4.9,0,0,0.015,0.061,-0.193,0.1639999999999999,0.152,0.22
0,1533.99,437.35,27.794,26.04,1,5.6,8.6,0,0,0.003,0.002,0.019,0.144,0.193,0.126
0,1063.54,3029.85,27.664,26.074,1,5.7,7.7,0,0,0.038,0.042,-0.074,0.004,0.191,0.142
0,2450.45,2016.59,27.993,26.158,1,3.8,6.3,0,0,0.412,0.284,-0.149,0.045,0.286,0.172
0,3956.62,1438.45,27.829,26.25,1,5.2,7.2,0,0,0.034,0.019,-0.207,-0.049,0.208,0.151
0,534.3,2524.4,27.708,26.099,1,4.9,7.1,0,0,0.24,0.027,0.003,0.161,0.2189999999999999,0.153
0,1516.54,694.96,27.816,26.019,1,5.4,8.3,0,0,0.021,0.02,-0.037,0.052,0.201,0.131
0,2105.96,3961.55,27.321,26.224,1,7.2,7.1,0,0,0.074,0.066,0.0279999999999999,0.119,0.151,0.152
0,1264.72,2788.56,27.937,26.147,1,4.2,6.6,0,0,0.23,0.307,-0.171,-0.011,0.257,0.1639999999999999
0,3102.87,2058.58,27.568,26.123,1,6.1,7.5,0,0,0.211,0.184,-0.321,0.161,0.177,0.145
0,3817.79,2376.23,26.828000000000003,26.84,1,8.3,4.3,0,0,0.0579999999999999,0.0969999999999999,0.089,-0.108,0.131,0.255
0,1103.23,1865.14,27.451,26.443,1,5.7,5.4,0,0,0.103,0.298,-0.05,0.084,0.19,0.2019999999999999
0,1471.58,2883.62,27.777,26.13,1,4.8,6.8,0,0,0.344,0.245,0.1009999999999999,0.036,0.228,0.159
0,1034.23,1257.93,27.683000000000003,26.019,1,5.5,8.2,0,0,0.138,0.185,0.15,-0.094,0.196,0.132
0,4142.72,2815.27,27.42,26.281,1,6.6,6.7,0,0,0.0409999999999999,0.025,0.079,-0.052,0.165,0.161
0,2242.32,2949.04,27.433000000000003,26.14,1,4.8,5.5,0,0,0.139,0.213,-0.152,0.132,0.228,0.1969999999999999
0,1266.75,1291.58,27.734,25.986,1,5.3,8.2,0,0,0.259,0.2,-0.221,-0.022,0.207,0.133
0,2265.78,3023.24,27.654,26.064,1,4.6,6.4,0,0,0.369,0.423,0.125,-0.181,0.235,0.17
0,1477.03,1236.9,27.426,26.235,1,6.1,6.6,0,0,0.075,0.051,-0.009,0.1169999999999999,0.178,0.165
0,2920.32,2493.07,27.719,26.04,1,5.0,7.4,0,0,0.425,0.344,0.022,-0.068,0.216,0.148
0,2116.8,827.81,28.322,25.952,1,3.9,8.8,0,0,0.046,0.152,-0.103,0.2269999999999999,0.2769999999999999,0.124
0,939.85,2032.95,27.989,26.262,1,3.7,5.7,0,0,0.171,0.244,0.079,-0.145,0.293,0.1889999999999999
0,858.87,2412.84,27.423,26.161,1,6.3,6.9,0,0,0.122,0.076,-0.052,0.2689999999999999,0.172,0.157
0,1271.76,640.59,27.442,26.129,1,7.0,7.9,0,0,0.008,0.015,0.055,0.065,0.156,0.1369999999999999
0,894.03,103.7,27.414,26.152,1,7.1,8.1,0,0,0.004,0.002,0.105,-0.247,0.152,0.134
0,3573.01,1206.0,28.201,25.995,1,3.9,8.4,0,0,0.0069999999999999,0.002,-0.037,0.08,0.2769999999999999,0.129
0,3211.87,2108.32,26.882,26.732,1,8.0,4.7,0,0,0.032,0.037,0.081,-0.204,0.135,0.2319999999999999
0,3510.22,1330.12,27.538,26.18,1,6.6,7.4,0,0,0.006,0.019,-0.073,0.155,0.1639999999999999,0.146
0,750.52,2220.25,27.102,26.46,1,7.3,5.4,0,0,0.045,0.075,-0.231,0.053,0.148,0.2019999999999999
0,1546.05,1590.04,27.571,26.073,1,5.4,7.0,0,0,0.13,0.168,0.2189999999999999,-0.111,0.2019999999999999,0.155
0,1433.84,1860.46,28.139,26.075,1,3.5,6.6,0,0,0.276,0.1689999999999999,-0.203,-0.0279999999999999,0.31,0.166
0,1135.86,1322.29,27.919,26.049,1,4.6,7.6,0,0,0.04,0.04,-0.136,-0.038,0.236,0.144
0,4130.79,1666.2,28.112,26.061,1,4.4,8.4,0,0,0.089,0.063,0.095,-0.192,0.246,0.129
0,1603.4,2656.29,27.594,26.542,1,4.3,4.1,0,0,0.136,0.2239999999999999,-0.113,0.139,0.25,0.267
0,2457.22,1430.54,26.87,26.676,1,7.9,4.7,0,0,0.129,0.1689999999999999,0.0069999999999999,-0.226,0.1369999999999999,0.2289999999999999
0,2585.44,1636.73,27.121,26.393,1,7.1,6.0,0,0,0.046,0.124,-0.005,-0.252,0.153,0.181
0,1671.25,932.13,27.691,26.051,1,4.0,5.7,0,0,0.281,0.22,-0.245,0.011,0.271,0.192
0,3382.95,2360.15,27.619,26.104,1,5.4,7.3,0,0,0.111,0.127,-0.023,-0.001,0.2,0.15
0,1969.48,3662.85,26.908,26.603,1,8.1,5.0,0,0,0.106,0.2339999999999999,0.01,-0.068,0.134,0.215
0,2277.98,3606.59,27.731,26.155,1,5.1,7.0,0,0,0.248,0.218,0.271,-0.018,0.211,0.154
0,2351.28,916.65,27.366,26.147,1,7.1,7.6,0,0,0.032,0.045,-0.11,0.062,0.152,0.143
0,1536.43,1513.65,27.219,26.25,1,6.4,6.0,0,0,0.148,0.26,0.024,-0.002,0.17,0.181
0,1187.5,1045.41,27.646,26.066,1,6.1,8.0,0,0,0.025,0.053,-0.134,-0.074,0.178,0.136
0,1190.29,1464.0,27.469,26.101,1,6.0,7.1,0,0,0.211,0.198,-0.033,-0.0579999999999999,0.182,0.153
0,1170.09,1395.06,27.721,26.036,1,5.3,7.9,0,0,0.093,0.084,0.001,-0.086,0.206,0.138
0,4126.23,3268.94,26.821,26.753,1,8.6,4.6,0,0,0.001,0.004,-0.042,-0.03,0.126,0.238
0,1372.31,973.58,27.498,26.102,1,6.6,7.9,0,0,0.119,0.072,-0.076,-0.09,0.165,0.138
0,984.17,1284.62,27.909,26.07,1,4.9,7.8,0,0,0.133,0.1009999999999999,0.1669999999999999,-0.01,0.221,0.139
0,3841.42,2644.85,26.995,26.287,1,8.4,6.7,0,0,0.027,0.055,0.004,-0.009,0.129,0.162
0,1618.84,2319.14,27.331,26.428,1,4.8,4.3,0,0,0.41,0.33,-0.235,0.325,0.2269999999999999,0.253
0,3277.71,3328.11,27.62,26.158,1,6.0,7.5,0,0,0.099,0.103,-0.074,0.0069999999999999,0.182,0.145
0,1816.81,2886.77,27.703000000000003,26.357,1,4.5,5.2,0,0,0.127,0.161,-0.025,-0.025,0.243,0.209
0,3177.16,3347.41,27.773000000000003,26.095,1,5.5,7.8,0,0,0.064,0.025,0.0289999999999999,0.081,0.1989999999999999,0.139
0,2813.23,1156.24,27.498,26.161,1,6.5,7.6,0,0,0.0139999999999999,0.02,-0.053,0.1669999999999999,0.1669999999999999,0.142
0,1808.36,192.66,27.579,26.111,1,6.4,8.2,0,0,0.002,0.001,-0.038,0.089,0.1689999999999999,0.132
0,1944.39,1310.96,27.444000000000003,26.153,1,6.1,7.1,0,0,0.036,0.043,-0.298,0.086,0.178,0.154
0,2924.63,951.06,27.991,26.168000000000003,1,3.3,7.6,0,0,0.002,0.013,0.122,0.034,0.331,0.143
0,1330.05,138.13,27.656,26.067,1,6.2,8.6,0,0,0.001,0.001,0.0289999999999999,0.03,0.174,0.127
0,2130.55,846.29,27.577,26.127,1,6.3,7.9,0,0,0.008,0.011,-0.136,-0.074,0.173,0.138
0,3788.1,487.89,27.522,26.22,1,6.4,7.1,0,0,0.142,0.23,-0.193,-0.039,0.171,0.152
0,2080.38,969.89,27.478,26.149,1,6.5,7.4,0,0,0.187,0.149,-0.223,0.075,0.1669999999999999,0.147
0,2126.72,2039.44,27.373,26.312,1,4.7,4.8,0,0,0.087,0.104,0.083,-0.071,0.231,0.2239999999999999
0,2698.79,2413.26,27.605,26.075,1,5.2,6.9,0,0,0.256,0.341,0.045,-0.283,0.21,0.158
0,2365.47,3016.37,28.085,26.247,1,3.3,5.4,0,0,0.215,0.326,-0.3429999999999999,0.0969999999999999,0.325,0.2019999999999999
0,1733.1,2850.84,27.805,25.902,1,3.2,5.4,0,0,0.264,0.327,-0.0289999999999999,0.037,0.337,0.2
0,2808.55,1872.74,27.646,26.098000000000003,1,5.6,7.5,0,0,0.209,0.241,-0.123,0.0559999999999999,0.1939999999999999,0.145
0,2741.84,2688.83,27.558000000000003,26.057,1,5.1,6.7,0,0,0.157,0.1939999999999999,0.098,-0.223,0.214,0.163
0,1458.49,1688.15,27.766,26.316,1,4.4,5.4,0,0,0.276,0.392,-0.159,0.113,0.245,0.2
0,3411.24,3072.45,28.515,25.994,1,3.2,8.4,0,0,0.2019999999999999,0.086,0.055,-0.239,0.335,0.128
0,242.04,2302.76,27.538,26.288,1,6.1,6.6,0,0,0.001,0.006,-0.136,-0.092,0.178,0.166
0,1691.01,867.94,28.041,26.217,1,4.3,7.2,0,0,0.311,0.1369999999999999,0.039,-0.195,0.251,0.151
0,1258.82,3860.46,27.727,26.048,1,5.9,8.5,0,0,0.002,0.003,-0.12,-0.0559999999999999,0.184,0.128
0,1417.49,2669.97,28.422,26.044,1,3.0,7.2,0,0,0.273,0.145,0.138,-0.069,0.362,0.152
0,2723.36,3272.48,26.919,26.647,1,7.4,4.5,0,0,0.2189999999999999,0.462,0.027,-0.156,0.147,0.24
0,1440.39,1445.94,28.192,26.076,1,3.6,7.2,0,0,0.3979999999999999,0.251,0.104,0.105,0.301,0.152
0,2964.61,3565.47,26.839,26.768,1,8.1,4.4,0,0,0.061,0.089,-0.303,0.045,0.135,0.247
0,2652.88,1951.52,27.628,26.113000000000003,1,5.3,7.2,0,0,0.418,0.288,-0.023,-0.122,0.204,0.15
0,2860.21,4068.75,27.804,26.029,1,5.5,8.3,0,0,0.085,0.133,-0.081,0.1369999999999999,0.1989999999999999,0.13
0,1158.78,1578.71,27.213,26.311,1,6.6,5.9,0,0,0.207,0.38,0.107,-0.182,0.1639999999999999,0.183
0,2569.24,3169.13,27.261,26.281,1,6.4,5.9,0,0,0.183,0.457,-0.18,-0.026,0.1689999999999999,0.183
0,2699.87,561.87,27.277,26.162,1,7.4,7.6,0,0,0.092,0.159,-0.159,-0.102,0.146,0.142
0,1847.54,2973.56,27.677,26.567,1,4.3,4.5,0,0,0.255,0.236,-0.0409999999999999,0.04,0.252,0.243
0,1963.12,2978.95,27.512,26.139,1,5.1,6.0,0,0,0.289,0.416,-0.127,-0.067,0.213,0.182
0,2754.77,998.77,27.481,26.133000000000003,1,6.7,7.9,0,0,0.0139999999999999,0.019,-0.1169999999999999,-0.132,0.163,0.1369999999999999
0,2196.01,646.95,27.771,26.258000000000003,1,5.4,7.0,0,0,0.335,0.368,-0.156,-0.088,0.203,0.155
0,1884.11,3401.85,28.272,25.99,1,3.7,8.2,0,0,0.057,0.053,-0.045,-0.043,0.292,0.133
0,1111.76,1568.65,28.168000000000003,25.997,1,3.9,7.8,0,0,0.134,0.126,-0.21,0.243,0.282,0.139
0,1584.15,666.11,27.348000000000003,26.164,1,7.2,7.4,0,0,0.159,0.348,-0.153,0.038,0.15,0.146
0,282.83,1902.38,27.751,26.137,1,5.1,6.9,0,0,0.144,0.375,0.184,-0.018,0.212,0.158
0,750.03,1478.8,27.897,26.114,1,4.8,7.8,0,0,0.0289999999999999,0.024,0.145,-0.0579999999999999,0.2239999999999999,0.138
0,3539.85,2056.86,27.924,25.984,1,4.8,8.1,0,0,0.035,0.02,-0.2239999999999999,0.384,0.2269999999999999,0.134
0,3990.03,3874.2,28.123,26.036,1,4.4,8.2,0,0,0.171,0.128,-0.296,0.071,0.249,0.133
0,3971.76,3171.94,27.66,26.042,1,5.9,8.1,0,0,0.009,0.061,-0.079,0.226,0.183,0.134
0,1692.16,3471.88,27.739,26.37,1,5.0,6.2,0,0,0.037,0.022,0.278,-0.018,0.215,0.175
0,2688.42,1378.76,27.492,26.225,1,6.2,7.1,0,0,0.095,0.14,0.153,-0.023,0.174,0.153
