extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
2,3390.5,3992.1800000000003,1,26.755,0.09,12.0,-0.023,0.648,0.052,0,25.998,0.106,10.3,-0.157,0.087,0.067,0
2,293.11,3703.66,1,27.821,0.193,5.6,0.114,1.056,1.488,0,26.279,0.154,7.1,0.002,0.306,1.019,0
2,55.62,4103.47,1,26.83,0.125,8.7,0.108,0.193,0.01,0,25.718,0.125,8.7,-0.018,0.419,0.009,0
2,2396.26,3417.84,1,26.733,0.098,11.1,-0.137,0.325,0.195,0,25.895,0.117,9.3,-0.108,0.4,0.297,0
2,464.01,3025.5299999999997,1,27.028,0.115,9.4,0.047,0.406,0.199,0,25.546,0.093,11.7,-0.017,0.052,0.092,0
2,2782.65,3776.4700000000003,1,26.908,0.096,11.3,-0.2,0.368,0.11,0,25.712,0.092,11.8,-0.187,0.012,0.144,0
2,2979.86,3472.5299999999997,1,26.942,0.105,10.3,0.002,-0.042,0.22,0,25.701,0.099,11.0,-0.092,0.276,0.32,0
2,2794.69,3986.05,1,27.171,0.111,9.8,-0.154,-0.113,0.356,0,25.753,0.099,11.0,-0.228,0.24,0.278,2
2,663.93,3743.45,1,27.977,0.209,5.2,-0.087,0.252,1.444,0,26.403,0.17,6.4,0.016,-0.04,1.168,0
2,879.01,2550.83,1,27.156,0.127,8.6,0.077,1.218,0.15,0,25.571,0.098,11.1,-0.106,0.383,0.206,0
2,2584.15,3255.54,1,26.715,0.1,10.9,-0.085,0.155,0.274,0,25.74,0.112,9.7,-0.11,0.602,0.442,0
2,107.69,2379.57,1,26.727,0.111,9.7,-0.255,0.168,0.124,2,25.573,0.093,11.7,-0.035,0.175,0.075,0
2,3908.07,3220.5699999999997,1,27.016,0.107,10.1,0.059,-0.117,0.014,0,25.607,0.09,12.1,-0.064,0.194,0.011,0
2,3987.61,2931.34,1,26.702,0.093,11.7,-0.008,0.298,0.067,0,25.729,0.102,10.6,0.007,0.091,0.074,0
2,2932.56,3119.5299999999997,1,26.82,0.105,10.3,-0.223,0.208,0.155,0,25.707,0.105,10.3,-0.182,0.063,0.227,0
2,2925.48,3074.38,1,27.157,0.127,8.5,-0.203,0.324,0.016,0,25.619,0.095,11.4,-0.265,0.537,0.023,0
2,3451.26,2835.2799999999997,1,26.863,0.113,9.6,-0.29,0.286,0.095,0,26.106,0.201,5.4,-0.12,0.789,0.093,0
2,3540.81,3352.87,1,26.92,0.101,10.8,0.057,0.363,0.03,0,25.67,0.091,12.0,0.102,0.221,0.034,0
2,3316.77,2247.78,1,26.776,0.106,10.2,-0.14,0.252,0.254,0,25.66,0.109,10.0,-0.073,0.44,0.301,0
2,2852.18,3985.9,1,26.991,0.119,9.1,-0.106,-0.238,0.425,0,26.401,0.158,6.9,-0.123,0.638,1.363,0
2,1783.45,3166.2,1,26.631,0.107,10.1,-0.112,0.555,0.363,0,26.2,0.163,6.7,0.12,0.807,0.735,0
2,2697.99,3346.26,1,26.703,0.104,10.4,-0.077,0.607,0.092,0,25.811,0.121,9.0,-0.014,0.362,0.137,2
2,3748.8,3642.01,1,27.199,0.113,9.6,-0.035,0.046,0.12,0,25.597,0.089,12.2,0.001,0.027,0.119,2
2,2628.2,3317.51,1,26.936,0.11,9.9,0.021,1.422,0.045,0,25.68,0.1,10.8,-0.051,0.295,0.051,0
2,3160.95,2140.86,1,26.269,0.097,11.2,-0.064,0.003,0.65,0,26.129,0.188,5.8,0.163,0.354,1.056,0
2,3007.87,3188.5299999999997,1,27.174,0.127,8.6,-0.038,0.149,0.412,0,25.553,0.092,11.8,-0.136,0.226,0.36,0
2,2852.87,3450.87,1,27.578,0.153,7.1,-0.098,0.756,0.123,0,25.462,0.085,12.7,-0.016,0.592,0.079,2
2,469.32,2975.74,1,27.129,0.122,8.9,-0.064,0.116,0.231,0,25.847,0.113,9.6,0.049,0.031,0.205,0
2,3692.34,3338.13,1,26.941,0.1,10.8,-0.031,0.174,0.107,0,25.655,0.09,12.1,0.007,0.003,0.025,0
2,2954.01,3188.33,1,26.513,0.103,10.6,-0.006,0.394,0.316,2,25.972,0.132,8.3,0.175,0.595,0.378,0
2,1349.0,3184.29,1,26.738,0.094,11.6,-0.077,0.155,0.091,0,25.714,0.097,11.1,-0.054,0.246,0.083,0
2,3178.16,2563.67,1,26.69,0.104,10.5,-0.183,0.242,0.066,0,25.808,0.123,8.8,0.018,0.671,0.097,0
2,1413.9,3653.69,1,27.327,0.146,7.4,-0.099,0.094,0.947,0,26.266,0.151,7.2,0.053,0.294,0.843,0
2,1485.88,3115.48,1,26.797,0.109,10.0,0.034,0.706,0.193,0,25.74,0.113,9.6,0.001,0.778,0.321,0
2,1634.44,2885.07,1,27.146,0.148,7.3,0.123,0.722,0.556,2,25.421,0.124,8.8,-0.119,0.617,0.473,0
2,2352.15,3150.85,1,27.14,0.146,7.4,-0.075,1.494,0.604,0,25.714,0.117,9.3,-0.132,0.001,0.378,0
2,935.14,3902.37,1,27.864,0.198,5.5,-0.059,0.938,1.195,0,26.653,0.187,5.8,0.126,0.655,1.533,0
2,318.45,3461.27,1,27.834,0.195,5.6,0.019,0.014,1.484,0,26.296,0.156,7.0,0.184,0.311,1.039,0
2,2067.38,3179.87,1,26.831,0.109,10.0,-0.018,0.464,0.293,0,25.722,0.111,9.8,-0.021,0.164,0.383,0
2,1373.59,2957.04,1,26.911,0.107,10.1,0.093,2.512,0.185,0,25.622,0.097,11.2,0.038,1.519,0.274,0
2,206.36,3718.24,1,27.047,0.126,8.6,0.038,0.378,0.466,0,26.52,0.179,6.1,0.057,0.65,1.34,0
2,1491.52,2607.7,1,26.577,0.098,11.0,-0.059,0.54,0.094,0,25.844,0.128,8.5,0.014,0.939,0.16,0
2,2719.35,2928.88,1,26.985,0.132,8.2,-0.116,0.362,0.146,0,25.621,0.111,9.7,-0.078,0.088,0.173,0
2,2809.94,3042.99,1,27.434,0.171,6.4,0.022,0.513,0.691,0,25.6,0.101,10.8,0.019,0.349,0.31,0
2,1807.5,2169.17,1,26.814,0.151,7.2,0.176,2.472,0.556,0,25.598,0.126,8.6,-0.049,0.746,0.215,0
2,1639.76,2264.85,1,26.797,0.124,8.8,0.052,0.576,0.244,0,25.677,0.125,8.7,0.183,0.118,0.435,0
2,2931.55,2151.33,1,27.027,0.137,7.9,0.115,0.166,0.267,0,25.503,0.103,10.5,0.063,1.099,0.259,0
2,466.45,3003.98,1,26.677,0.093,11.6,-0.129,0.067,0.213,0,25.89,0.112,9.7,-0.061,0.279,0.253,0
2,2253.4,3081.61,1,26.863,0.122,8.9,0.128,1.236,0.168,0,25.717,0.121,8.9,0.041,1.339,0.287,0
2,1571.9,3889.87,1,27.789,0.19,5.7,0.094,0.435,5.901,0,26.378,0.151,7.2,0.121,0.847,0.588,0
2,3025.85,2305.66,1,26.535,0.136,8.0,0.054,0.152,0.562,2,26.059,0.171,6.3,-0.084,0.163,0.788,0
2,2215.26,3131.19,1,26.612,0.104,10.4,-0.116,0.148,0.396,0,25.818,0.123,8.9,0.012,0.127,0.462,0
2,3969.38,2275.74,1,26.648,0.092,11.8,-0.034,0.138,0.067,0,25.633,0.1,10.8,-0.063,0.114,0.12,0
2,1341.53,2723.37,1,26.852,0.17,6.4,-0.081,0.473,0.591,0,25.799,0.121,9.0,-0.141,0.227,0.66,0
2,3339.12,3538.09,1,27.062,0.105,10.4,-0.117,0.436,0.076,0,25.641,0.088,12.4,-0.048,0.183,0.115,0
2,3965.33,3410.48,1,27.154,0.113,9.6,0.067,0.42,0.141,0,25.583,0.087,12.5,0.08,-0.016,0.141,0
2,1285.9,2170.57,1,26.884,0.116,9.4,-0.247,0.118,0.286,0,25.525,0.1,10.9,-0.156,0.355,0.408,0
2,3157.65,2353.62,1,26.439,0.107,10.2,0.12,0.985,0.512,0,26.169,0.178,6.1,0.062,0.313,0.476,0
2,2773.99,3812.0,1,26.84,0.096,11.3,-0.095,0.175,0.208,0,25.812,0.1,10.9,-0.014,0.417,0.152,0
2,1524.89,3166.69,1,26.768,0.101,10.7,0.071,1.065,0.24,0,25.788,0.111,9.8,0.16,0.86,0.334,0
2,3380.58,3289.01,1,27.47,0.155,7.0,0.279,0.368,0.62,2,25.541,0.085,12.8,0.025,0.151,0.058,0
2,1931.95,3837.85,1,27.493,0.155,7.0,-0.208,0.4,1.039,0,26.194,0.133,8.2,-0.086,0.004,0.508,0
2,1307.51,2470.5299999999997,1,26.895,0.112,9.7,0.031,0.881,0.301,0,25.553,0.1,10.9,0.098,0.265,0.423,0
2,1765.4,2242.39,1,27.038,0.155,7.0,-0.057,0.518,0.308,0,25.617,0.128,8.5,0.146,1.282,0.358,0
2,3941.75,2711.88,1,26.454,0.085,12.8,-0.054,0.407,0.159,0,25.879,0.122,8.9,-0.095,-0.089,0.401,0
2,3119.99,2345.25,1,26.567,0.102,10.6,-0.098,0.343,0.087,0,25.754,0.121,9.0,0.036,0.589,0.135,0
2,3057.25,3581.17,1,26.605,0.086,12.7,-0.127,0.383,0.071,0,25.903,0.109,10.0,-0.113,0.249,0.122,0
2,1458.74,3612.88,1,26.751,0.138,7.8,0.232,0.889,0.175,0,25.887,0.118,9.2,0.052,0.431,0.506,0
2,1117.74,2975.15,1,26.614,0.091,11.9,0.003,0.13,0.063,0,25.858,0.112,9.7,-0.091,0.137,0.102,0
2,2290.47,3585.3599999999997,1,27.055,0.106,10.3,-0.142,0.629,0.132,0,25.648,0.09,12.1,-0.206,0.1,0.155,0
2,2274.93,3010.5299999999997,1,26.43,0.111,9.8,-0.047,0.587,0.371,0,26.091,0.179,6.1,-0.032,1.414,0.77,0
2,2091.68,3024.27,1,26.571,0.108,10.1,0.0,0.58,0.329,0,25.92,0.141,7.7,0.015,1.044,0.582,0
2,970.47,2650.35,1,26.687,0.094,11.6,-0.202,0.256,0.06,0,25.677,0.102,10.6,0.074,0.272,0.07,0
2,2845.95,3079.84,1,27.0,0.12,9.1,-0.102,0.101,0.101,0,25.608,0.099,10.9,-0.178,0.071,0.106,0
2,3302.58,2900.7799999999997,1,26.668,0.099,11.0,-0.031,0.987,0.353,0,25.723,0.109,9.9,-0.043,0.037,0.428,0
2,3003.85,2538.13,1,26.438,0.103,10.5,-0.121,0.642,0.345,0,26.011,0.158,6.9,-0.176,0.384,0.782,0
2,3107.06,2863.34,1,26.599,0.093,11.6,-0.128,0.191,0.062,0,25.787,0.113,9.6,0.04,0.126,0.125,0
2,2903.03,2212.94,1,26.826,0.129,8.4,0.259,1.27,0.601,0,25.552,0.114,9.5,0.067,0.372,0.462,0
2,1515.04,3677.8199999999997,1,27.603,0.191,5.7,-0.118,0.07,5.68,0,26.669,0.211,5.1,-0.083,1.304,5.154,0
2,351.98,2609.74,1,26.712,0.094,11.5,-0.234,0.157,0.102,0,25.666,0.103,10.6,-0.102,0.523,0.148,0
2,1725.2,3312.1,1,26.979,0.108,10.0,0.023,0.816,0.161,0,25.641,0.092,11.8,-0.042,0.426,0.124,0
2,4034.8,3665.7,1,27.566,0.143,7.6,0.064,0.196,0.12,0,25.52,0.085,12.7,-0.056,0.046,0.005,0
2,1711.95,3145.2,1,26.483,0.097,11.1,-0.112,0.079,0.431,0,26.064,0.146,7.4,-0.198,0.737,0.828,0
2,4021.38,3998.5299999999997,1,27.487,0.154,7.0,0.071,0.381,1.181,0,26.261,0.145,7.5,0.141,0.07,0.744,0
2,1383.23,2721.18,1,26.624,0.097,11.2,-0.067,0.514,0.313,0,25.747,0.114,9.5,-0.017,0.359,0.472,0
2,2530.57,3150.62,1,26.859,0.124,8.8,-0.019,0.93,0.593,0,25.762,0.127,8.5,0.097,0.229,0.88,0
2,3283.84,2601.84,1,27.389,0.16,6.8,0.399,1.228,0.497,0,25.534,0.097,11.2,-0.002,0.274,0.293,0
2,3019.6,2442.76,1,27.044,0.142,7.6,0.258,0.924,0.407,0,25.566,0.108,10.1,-0.036,0.181,0.489,0
2,2793.14,2983.39,1,26.693,0.107,10.2,-0.177,1.456,0.174,0,25.758,0.119,9.1,-0.077,1.777,0.2,0
2,2504.11,3670.0699999999997,1,27.179,0.118,9.2,0.003,0.26,0.088,0,25.688,0.094,11.5,-0.041,0.277,0.086,0
2,3215.8,2952.91,1,26.546,0.093,11.7,-0.154,0.423,0.076,2,25.928,0.124,8.7,0.038,0.175,0.151,0
2,1166.37,2169.08,1,26.874,0.109,9.9,-0.124,0.141,0.028,0,25.548,0.097,11.2,-0.093,0.678,0.022,0
2,2771.83,3248.7200000000003,1,26.721,0.106,10.3,-0.009,0.537,0.189,0,25.925,0.133,8.1,-0.05,0.907,0.57,0
2,412.76,2640.7200000000003,1,26.772,0.098,11.1,-0.047,0.267,0.153,0,25.671,0.101,10.7,-0.106,0.268,0.211,0
2,2104.85,3119.54,1,26.962,0.135,8.0,0.179,0.235,0.289,0,25.899,0.193,5.6,0.224,-0.011,0.443,0
2,1407.91,3627.1099999999997,1,27.663,0.194,5.6,0.064,0.241,5.622,0,26.426,0.167,6.5,0.051,0.198,1.182,0
2,1883.68,3298.25,1,26.843,0.105,10.4,0.188,0.969,0.211,0,25.725,0.102,10.7,0.138,0.212,0.133,0
2,1757.03,2682.4,1,26.78,0.116,9.4,-0.269,0.779,0.3,0,25.725,0.117,9.3,-0.193,0.434,0.366,0
2,1574.17,2706.79,1,26.895,0.117,9.3,-0.053,0.226,0.189,0,25.586,0.105,10.4,0.142,0.145,0.195,0
2,334.88,2158.75,1,26.653,0.099,11.0,0.03,0.238,0.448,0,25.64,0.108,10.1,-0.064,0.001,0.609,0
2,1085.15,3369.42,1,27.246,0.138,7.9,0.071,0.99,0.715,0,26.101,0.139,7.8,0.144,0.616,0.828,0
2,3850.97,3133.3900000000003,1,26.859,0.104,10.4,0.03,0.245,0.338,0,25.652,0.096,11.3,0.017,0.038,0.293,0
2,2600.0,3214.83,1,26.728,0.11,9.9,0.111,1.554,0.077,0,25.928,0.129,8.4,-0.171,0.538,0.126,0
2,2502.99,3819.01,1,26.809,0.11,9.9,-0.096,0.811,0.393,0,26.356,0.157,6.9,0.068,0.109,0.76,0
2,3674.66,3020.35,1,26.887,0.103,10.6,0.006,0.828,0.162,0,25.664,0.096,11.3,-0.106,0.536,0.097,0
2,1595.11,3544.73,1,27.497,0.17,6.4,-0.041,0.154,2.319,0,26.502,0.184,5.9,-0.039,0.361,0.842,0
2,3678.56,3954.41,1,26.847,0.103,10.6,0.002,0.617,0.302,0,26.186,0.134,8.1,-0.026,0.299,0.686,0
2,3069.14,2152.83,1,26.443,0.098,11.1,0.054,0.134,0.128,0,25.895,0.139,7.8,-0.065,0.02,0.186,0
2,3322.19,3213.5299999999997,1,27.079,0.119,9.1,0.012,0.744,0.621,0,25.689,0.1,10.9,-0.042,0.565,0.365,0
2,1645.08,3888.98,1,27.062,0.105,10.3,-0.049,-0.166,0.153,0,25.753,0.09,12.0,-0.107,0.306,0.115,0
2,2943.22,3470.35,1,26.976,0.113,9.6,-0.038,1.063,0.667,0,25.701,0.104,10.4,0.026,0.456,0.691,0
2,876.06,3212.48,1,27.521,0.162,6.7,-0.107,0.657,1.382,0,25.928,0.126,8.6,0.154,0.389,0.592,0
2,1366.77,2322.52,1,27.01,0.123,8.8,-0.134,0.26,0.263,0,25.447,0.093,11.7,-0.087,0.16,0.161,0
2,339.43,3127.45,1,27.069,0.118,9.2,-0.012,0.383,0.332,0,25.829,0.111,9.8,-0.007,0.124,0.306,0
2,1456.57,2600.2200000000003,1,27.083,0.189,5.7,-0.13,0.671,0.064,0,25.809,0.166,6.5,-0.16,-0.098,0.055,0
2,2148.18,2796.83,1,26.843,0.132,8.2,-0.156,2.55,0.139,0,25.725,0.131,8.3,0.089,1.308,0.189,0
2,1835.67,3028.46,1,27.139,0.135,8.1,0.119,0.416,0.203,0,25.586,0.102,10.6,0.004,0.085,0.233,0
2,1952.2,3497.99,1,27.064,0.114,9.5,0.046,0.923,0.247,0,25.635,0.089,12.2,-0.048,0.02,0.251,0
2,1909.86,3114.89,1,27.086,0.138,7.9,0.039,2.167,0.199,0,25.969,0.13,8.3,-0.232,1.195,0.276,0
2,1364.77,2256.99,1,26.951,0.122,8.9,-0.024,0.074,0.119,0,25.51,0.096,11.3,-0.011,0.192,0.095,0
2,1723.89,2520.7799999999997,1,26.771,0.125,8.7,-0.038,0.556,0.435,0,25.649,0.12,9.0,-0.009,0.468,0.629,0
2,996.96,2205.5,1,27.02,0.122,8.9,-0.047,0.193,0.096,0,25.486,0.095,11.5,0.119,0.058,0.129,0
2,3327.93,3570.33,1,26.848,0.101,10.7,-0.044,1.131,0.318,0,25.868,0.111,9.7,-0.037,0.983,0.334,0
2,2522.76,3258.75,1,26.855,0.118,9.2,0.219,1.015,0.195,0,25.758,0.116,9.4,0.219,0.741,0.229,0
2,2401.1,3259.84,1,26.971,0.178,6.1,-0.009,0.459,0.204,0,25.886,0.132,8.2,0.015,0.145,0.303,0
2,1947.68,3851.6,1,27.32,0.143,7.6,0.081,-0.064,0.836,0,26.359,0.161,6.8,0.063,0.493,1.171,0
2,2114.43,3676.85,1,27.512,0.162,6.7,-0.084,0.239,0.806,0,26.03,0.125,8.7,-0.145,0.221,0.712,0
2,1022.27,3386.4700000000003,1,27.206,0.115,9.5,-0.021,1.034,0.065,0,25.539,0.082,13.3,-0.153,0.155,0.076,0
2,1429.18,2532.11,1,26.719,0.103,10.5,0.126,0.648,0.136,0,25.661,0.106,10.2,0.028,0.882,0.152,0
2,3291.87,3621.15,1,26.95,0.099,11.0,-0.14,0.085,0.014,0,25.733,0.095,11.4,0.055,0.18,0.007,0
2,2162.34,3483.99,1,26.592,0.092,11.8,0.004,0.154,0.159,0,25.92,0.118,9.2,-0.154,0.006,0.452,0
2,3629.16,2664.9,1,26.674,0.095,11.5,-0.082,0.408,0.06,0,25.699,0.103,10.5,-0.143,0.095,0.094,0
2,1286.42,2353.9,1,27.106,0.131,8.3,-0.134,0.727,0.272,0,25.565,0.101,10.8,-0.275,0.078,0.274,0
2,2993.87,2455.85,1,26.577,0.108,10.0,0.134,0.932,0.072,0,25.778,0.128,8.5,0.062,0.41,0.088,0
2,1282.87,2613.07,1,26.779,0.104,10.4,-0.194,0.267,0.345,0,25.755,0.116,9.4,0.047,0.435,0.536,0
2,2898.72,2770.91,1,26.929,0.132,8.2,0.03,1.226,0.34,0,25.66,0.113,9.6,0.061,-0.045,0.269,0
2,2250.53,4103.63,1,27.083,0.143,7.6,0.091,0.029,0.023,0,25.717,0.127,8.5,0.129,0.507,0.041,0
2,2631.76,3577.45,1,27.0,0.108,10.1,-0.208,0.181,0.076,0,25.665,0.095,11.4,-0.011,0.225,0.111,0
2,1631.61,2449.46,1,26.868,0.124,8.7,-0.11,1.544,0.376,0,25.581,0.11,9.9,-0.023,0.795,0.453,0
2,1498.42,2574.69,1,26.942,0.119,9.1,-0.012,0.884,0.343,0,25.545,0.101,10.7,0.059,0.404,0.286,0
2,1903.22,2713.26,1,27.066,0.151,7.2,0.143,0.973,0.254,0,25.743,0.156,6.9,0.367,0.832,0.369,2
2,2946.58,3055.67,1,26.729,0.104,10.5,-0.095,0.239,0.19,0,25.82,0.117,9.3,-0.14,-0.041,0.335,0
2,816.73,2557.74,1,26.95,0.115,9.5,-0.074,0.651,0.044,0,25.803,0.163,6.7,-0.021,0.852,0.043,0
2,2078.89,3245.27,1,26.583,0.098,11.1,-0.022,0.167,0.198,0,25.979,0.13,8.4,-0.007,0.863,0.388,0
2,783.42,2358.15,1,26.895,0.106,10.2,-0.126,0.468,0.216,0,25.569,0.094,11.5,-0.066,-0.013,0.029,0
2,3001.11,2211.52,1,26.783,0.118,9.2,0.334,2.381,0.066,0,25.654,0.118,9.2,0.131,0.804,0.117,2
2,3209.21,2204.33,1,26.877,0.112,9.7,0.074,1.162,0.173,0,25.519,0.098,11.1,0.105,0.754,0.217,0
2,2995.41,2526.62,1,26.584,0.102,10.6,-0.225,0.06,0.457,0,25.523,0.107,10.2,-0.181,0.203,0.58,0
2,3042.21,2639.27,1,26.47,0.095,11.4,0.065,0.893,0.329,0,25.65,0.113,9.6,0.003,1.087,0.465,0
2,1689.9,3671.35,1,27.686,0.219,5.0,0.218,1.987,1.056,2,26.478,0.194,5.6,0.239,0.06,1.257,0
2,1420.04,3773.56,1,26.992,0.119,9.1,0.062,0.696,0.402,0,26.297,0.144,7.6,-0.05,0.604,0.862,0
2,1494.39,2172.95,1,26.432,0.103,10.6,-0.343,0.396,0.082,2,26.053,0.171,6.4,-0.036,0.34,0.708,0
2,3280.83,2377.38,1,26.662,0.1,10.8,-0.005,0.105,0.12,0,25.694,0.11,9.9,-0.019,0.428,0.129,0
2,3112.21,2223.93,1,26.749,0.109,9.9,-0.023,0.904,0.051,0,25.539,0.107,10.1,-0.146,0.395,0.068,2
2,907.76,3451.2799999999997,1,27.738,0.186,5.9,-0.019,0.585,0.779,0,26.401,0.163,6.7,-0.046,-0.108,1.124,0
2,1075.57,2151.07,1,26.827,0.108,10.1,-0.088,0.257,0.143,0,25.61,0.104,10.5,0.066,0.382,0.124,0
2,929.24,2174.45,1,26.851,0.109,10.0,-0.113,0.426,0.057,0,25.605,0.104,10.5,-0.037,0.196,0.117,0
2,3031.41,2545.57,1,26.627,0.108,10.0,-0.095,0.075,0.13,0,25.8,0.13,8.4,-0.1,0.101,0.229,0
2,2732.37,3498.94,1,27.578,0.167,6.5,-0.096,-0.084,2.427,0,25.973,0.119,9.1,-0.04,0.492,0.272,0
2,2056.42,3431.8900000000003,1,27.278,0.135,8.0,0.032,0.653,0.041,0,25.623,0.089,12.2,0.085,0.268,0.021,0
2,1854.13,2843.81,1,26.774,0.113,9.6,-0.018,0.448,0.153,0,25.721,0.119,9.1,0.09,0.356,0.22,0
2,1636.26,2407.63,1,26.927,0.127,8.5,0.051,0.488,0.297,0,25.515,0.106,10.2,0.174,0.509,0.322,0
2,2405.99,3157.41,1,26.52,0.109,9.9,-0.001,0.805,0.345,0,26.246,0.186,5.8,0.126,0.993,0.628,0
2,2462.99,3270.1400000000003,1,26.803,0.112,9.7,-0.042,0.186,0.23,0,25.866,0.121,9.0,0.059,0.331,0.272,0
2,1916.63,3537.48,1,27.705,0.205,5.3,0.089,0.168,6.244,0,26.525,0.21,5.2,0.066,0.024,4.255,0
2,160.77,2318.01,1,26.966,0.114,9.5,-0.076,-0.179,0.326,0,25.566,0.097,11.2,0.024,0.292,0.294,0
2,2283.52,3329.8,1,26.516,0.094,11.5,0.082,0.752,0.047,0,26.072,0.138,7.9,0.133,1.064,0.109,0
2,349.53,2588.35,1,26.653,0.09,12.0,-0.09,0.357,0.012,0,25.722,0.104,10.5,0.079,0.347,0.032,0
2,2592.91,3379.41,1,26.847,0.105,10.4,0.128,0.323,0.115,0,25.736,0.105,10.3,0.102,0.26,0.143,0
2,2021.89,3267.69,1,26.927,0.112,9.7,-0.061,1.506,0.255,0,25.703,0.104,10.5,-0.127,0.581,0.24,0
2,2885.5,2499.81,1,26.811,0.131,8.3,0.011,0.292,0.311,0,25.642,0.122,8.9,-0.1,0.122,0.395,0
2,1936.99,3037.74,1,26.509,0.101,10.7,-0.195,0.468,0.108,0,25.932,0.136,8.0,-0.267,0.788,0.198,0
2,1864.25,4011.81,1,26.814,0.106,10.3,-0.163,0.394,0.234,0,26.582,0.181,6.0,-0.31,0.026,1.945,0
2,3131.33,3079.54,1,27.142,0.124,8.8,-0.198,1.101,0.124,0,25.694,0.102,10.7,-0.067,0.255,0.143,0
2,1173.53,2778.39,1,27.047,0.114,9.5,-0.056,-0.109,0.091,0,25.527,0.089,12.1,-0.064,0.574,0.119,0
2,3095.85,2496.07,1,26.878,0.119,9.1,-0.03,1.065,0.138,0,25.606,0.107,10.2,0.102,0.35,0.159,0
2,2526.99,3051.0,1,26.561,0.115,9.4,0.215,0.102,0.267,0,25.958,0.159,6.8,0.285,0.993,0.596,0
2,2743.99,3404.3900000000003,1,26.609,0.092,11.8,-0.173,0.309,0.233,0,25.995,0.125,8.7,-0.083,0.505,0.306,0
2,1841.99,2737.05,1,26.665,0.112,9.7,0.018,0.111,0.144,0,25.76,0.13,8.4,-0.263,0.205,0.182,0
2,2720.07,3716.91,1,26.784,0.099,11.0,0.069,0.81,0.36,0,25.874,0.108,10.0,-0.022,0.209,0.487,0
2,2923.65,3369.52,1,26.918,0.113,9.6,0.111,0.024,0.586,0,25.724,0.11,9.8,0.061,0.425,0.748,0
2,1897.93,3196.51,1,27.098,0.124,8.7,0.05,0.594,0.065,0,25.652,0.106,10.3,-0.019,0.247,0.066,2
2,1401.92,2191.77,1,26.895,0.121,9.0,-0.302,0.248,0.102,0,25.529,0.105,10.4,-0.148,0.047,0.095,0
2,3824.33,2449.86,1,26.934,0.108,10.0,-0.097,0.127,0.222,0,25.555,0.095,11.5,0.007,0.299,0.243,0
2,1721.19,2655.67,1,27.406,0.191,5.7,0.182,1.962,0.871,0,25.515,0.123,8.9,-0.018,0.865,1.247,0
2,3643.13,2493.7,1,26.901,0.11,9.9,0.019,0.256,0.357,0,25.56,0.097,11.2,-0.076,0.228,0.461,0
2,3186.13,2140.55,1,27.248,0.138,7.9,-0.206,0.345,0.074,0,25.415,0.091,11.9,-0.236,0.207,0.077,0
2,920.54,3831.4700000000003,1,27.781,0.208,5.2,0.128,0.573,4.648,0,26.44,0.164,6.6,0.045,0.253,1.473,0
2,954.07,2124.6,1,26.912,0.112,9.7,0.04,0.5,0.219,0,25.487,0.094,11.5,-0.013,0.292,0.243,0
2,2093.81,2821.87,1,26.44,0.116,9.3,-0.13,0.242,0.61,0,26.194,0.204,5.3,-0.235,0.369,1.077,0
2,3639.25,2336.91,1,26.924,0.112,9.7,-0.044,0.426,0.104,0,25.575,0.098,11.1,-0.014,0.119,0.141,0
2,2057.93,2925.83,1,27.337,0.175,6.2,0.223,0.078,0.699,0,25.812,0.132,8.2,-0.079,0.163,0.612,0
2,3075.6,2456.58,1,27.409,0.185,5.9,0.01,0.388,0.556,0,25.843,0.187,5.8,-0.085,0.14,0.527,0
2,1331.01,2684.37,1,26.854,0.114,9.5,-0.065,0.165,0.651,0,25.615,0.102,10.6,-0.047,0.234,0.541,0
2,2543.01,3357.13,1,27.097,0.129,8.4,-0.209,-0.338,0.548,0,25.889,0.118,9.2,-0.289,0.602,0.451,0
2,3441.36,2125.81,1,26.513,0.102,10.6,-0.021,0.875,0.043,0,26.002,0.143,7.6,-0.085,0.389,0.066,0
2,2880.99,2686.01,1,27.029,0.151,7.2,-0.087,0.731,0.147,0,25.87,0.155,7.0,-0.097,0.389,0.199,2
2,2767.75,4097.33,1,26.964,0.132,8.2,-0.137,-0.229,0.022,0,25.76,0.13,8.4,0.147,0.584,0.043,0
2,2680.92,3029.33,1,26.312,0.099,11.0,0.046,0.893,0.21,0,26.361,0.21,5.2,0.511,1.36,0.527,0
2,2480.2,3998.98,1,26.875,0.095,11.5,-0.063,0.238,0.118,0,25.843,0.098,11.1,-0.255,0.085,0.168,0
2,2503.94,3255.1800000000003,1,26.71,0.105,10.3,-0.061,0.87,0.205,0,25.783,0.112,9.7,-0.02,0.903,0.167,0
2,3178.17,2269.84,1,26.795,0.11,9.9,-0.123,0.186,0.337,0,25.525,0.099,11.0,-0.15,0.319,0.24,0
2,3491.36,3666.1400000000003,1,26.884,0.097,11.2,0.079,0.491,0.057,0,25.734,0.091,11.9,-0.088,0.113,0.024,0
2,3089.44,2204.76,1,27.252,0.153,7.1,-0.076,0.34,0.308,0,25.44,0.094,11.6,-0.17,-0.044,0.203,0
2,3043.76,2976.82,1,26.586,0.098,11.1,-0.038,0.521,0.195,0,25.859,0.123,8.9,-0.13,0.765,0.356,0
